formula,temperature(K),sum_Atomic_Number,sum_Atomic_Weight,sum_Mendeleev_Number,sum_l_quantum_number,sum_Atomic_Radius,sum_Covalent_Radius,sum_Pauling_Electronegativity,sum_number_of_valence_electrons,sum_1st_ionization_potential_(kJ/mol),sum_Melting_point_(K),sum_Boiling_Point_(K),sum_Density_(g/mL),sum_specific_heat_(J/g_K)_,sum_heat_of_fusion_(kJ/mol)_,sum_heat_of_vaporization_(kJ/mol)_,sum_thermal_conductivity_(W/(m_K))_,sum_SpaceGroupNumber,seebeck_coefficient,Thermal_conductivity,electrical_conductivity(S/m)
Tl9.0Sb0.99Te6,325,1091.49,2725.5921,1308.15,15.99,22.7367,22.7862,29.2095,67.95,11340.66,10416.3585,25349.9685,151.1631,2.5779,161.8893,1868.5686,453.057,2822.34,122.0,0.71,44770.0
Tl9.0Sb1.0Te6,502,1092.0,2726.8097,1309.0,16.0,22.75,22.8,29.23,68.0,11349.0,10425.4,25372.2,151.23,2.58,162.088,1869.34,453.3,2824.0,193.0,0.5,22636.0
Cu5Sn2Se7,300,483.0,1107.87,1103.0,19.0,17.36,17.84,31.27,105.0,11730.0,11222.1,25994.1,92.95,4.594,126.166,2357.0,2141.84,1505.0,21.0,5.28,662800.0
Cu5Sn2Se7,400,483.0,1107.87,1103.0,19.0,17.36,17.84,31.27,105.0,11730.0,11222.1,25994.1,92.95,4.594,126.166,2357.0,2141.84,1505.0,26.0,4.77,500000.0
Cu5Sn2Se7,500,483.0,1107.87,1103.0,19.0,17.36,17.84,31.27,105.0,11730.0,11222.1,25994.1,92.95,4.594,126.166,2357.0,2141.84,1505.0,34.0,4.3,383900.0
Cu5Sn2Se7,598,483.0,1107.87,1103.0,19.0,17.36,17.84,31.27,105.0,11730.0,11222.1,25994.1,92.95,4.594,126.166,2357.0,2141.84,1505.0,44.0,3.86,302200.0
Cu5Sn2Se7,698,483.0,1107.87,1103.0,19.0,17.36,17.84,31.27,105.0,11730.0,11222.1,25994.1,92.95,4.594,126.166,2357.0,2141.84,1505.0,51.0,3.31,233635.0
MgAgSb,300,110.0,253.9332,218.0,1.0,4.43,4.21,5.29,18.0,2303.0,3061.45,6071.45,18.93,1.465,40.124,455.12,609.3,585.0,172.0,1.07,49818.0
MgAgSb,350,110.0,253.9332,218.0,1.0,4.43,4.21,5.29,18.0,2303.0,3061.45,6071.45,18.93,1.465,40.124,455.12,609.3,585.0,188.0,1.0,40909.0
MgAgSb,400,110.0,253.9332,218.0,1.0,4.43,4.21,5.29,18.0,2303.0,3061.45,6071.45,18.93,1.465,40.124,455.12,609.3,585.0,201.0,0.97,36364.0
MgAgSb,450,110.0,253.9332,218.0,1.0,4.43,4.21,5.29,18.0,2303.0,3061.45,6071.45,18.93,1.465,40.124,455.12,609.3,585.0,206.0,0.97,36909.0
MgAgSb,500,110.0,253.9332,218.0,1.0,4.43,4.21,5.29,18.0,2303.0,3061.45,6071.45,18.93,1.465,40.124,455.12,609.3,585.0,199.0,1.01,42000.0
MgAgSb,550,110.0,253.9332,218.0,1.0,4.43,4.21,5.29,18.0,2303.0,3061.45,6071.45,18.93,1.465,40.124,455.12,609.3,585.0,176.0,1.08,52000.0
MgAgSb0.985In0.015,300,109.97,253.82907,217.85,1.0,4.43345,4.2109,5.28595,17.97,2298.86,3054.334,6073.4,18.9393,1.4653,39.874895,457.4354,610.1595,584.595,149.0,1.42,90185.0
MgAgSb0.985In0.015,350,109.97,253.82907,217.85,1.0,4.43345,4.2109,5.28595,17.97,2298.86,3054.334,6073.4,18.9393,1.4653,39.874895,457.4354,610.1595,584.595,165.0,1.23,72072.0
MgAgSb0.985In0.015,400,109.97,253.82907,217.85,1.0,4.43345,4.2109,5.28595,17.97,2298.86,3054.334,6073.4,18.9393,1.4653,39.874895,457.4354,610.1595,584.595,178.0,1.19,65045.0
MgAgSb0.985In0.015,450,109.97,253.82907,217.85,1.0,4.43345,4.2109,5.28595,17.97,2298.86,3054.334,6073.4,18.9393,1.4653,39.874895,457.4354,610.1595,584.595,186.0,1.28,67207.0
MgAgSb0.985In0.015,500,109.97,253.82907,217.85,1.0,4.43345,4.2109,5.28595,17.97,2298.86,3054.334,6073.4,18.9393,1.4653,39.874895,457.4354,610.1595,584.595,183.0,1.45,77838.0
MgAgSb0.985In0.015,550,109.97,253.82907,217.85,1.0,4.43345,4.2109,5.28595,17.97,2298.86,3054.334,6073.4,18.9393,1.4653,39.874895,457.4354,610.1595,584.595,165.0,1.67,96036.0
MgAgSb0.98In0.02,300,109.96,253.79436,217.8,1.0,4.4346,4.2112,5.2846,17.96,2297.48,3051.962,6074.05,18.9424,1.4654,39.79186,458.2072,610.446,584.46,133.0,1.43,102583.0
MgAgSb0.98In0.02,350,109.96,253.79436,217.8,1.0,4.4346,4.2112,5.2846,17.96,2297.48,3051.962,6074.05,18.9424,1.4654,39.79186,458.2072,610.446,584.46,146.0,1.34,81261.0
MgAgSb0.98In0.02,400,109.96,253.79436,217.8,1.0,4.4346,4.2112,5.2846,17.96,2297.48,3051.962,6074.05,18.9424,1.4654,39.79186,458.2072,610.446,584.46,161.0,1.31,68288.0
MgAgSb0.98In0.02,450,109.96,253.79436,217.8,1.0,4.4346,4.2112,5.2846,17.96,2297.48,3051.962,6074.05,18.9424,1.4654,39.79186,458.2072,610.446,584.46,175.0,1.34,64144.0
MgAgSb0.98In0.02,500,109.96,253.79436,217.8,1.0,4.4346,4.2112,5.2846,17.96,2297.48,3051.962,6074.05,18.9424,1.4654,39.79186,458.2072,610.446,584.46,175.0,1.45,71171.0
MgAgSb0.98In0.02,550,109.96,253.79436,217.8,1.0,4.4346,4.2112,5.2846,17.96,2297.48,3051.962,6074.05,18.9424,1.4654,39.79186,458.2072,610.446,584.46,155.0,1.65,90450.0
MgAgSb0.995In0.005,300,109.99,253.89849,217.95,1.0,4.43115,4.2103,5.28865,17.99,2301.62,3059.078,6072.1,18.9331,1.4651,40.040965,455.8918,609.5865,584.865,163.0,1.23,64685.0
MgAgSb0.995In0.005,350,109.99,253.89849,217.95,1.0,4.43115,4.2103,5.28865,17.99,2301.62,3059.078,6072.1,18.9331,1.4651,40.040965,455.8918,609.5865,584.865,180.0,1.1,48545.0
MgAgSb0.995In0.005,400,109.99,253.89849,217.95,1.0,4.43115,4.2103,5.28865,17.99,2301.62,3059.078,6072.1,18.9331,1.4651,40.040965,455.8918,609.5865,584.865,195.0,1.03,41091.0
MgAgSb0.995In0.005,450,109.99,253.89849,217.95,1.0,4.43115,4.2103,5.28865,17.99,2301.62,3059.078,6072.1,18.9331,1.4651,40.040965,455.8918,609.5865,584.865,205.0,1.02,41050.0
MgAgSb0.995In0.005,500,109.99,253.89849,217.95,1.0,4.43115,4.2103,5.28865,17.99,2301.62,3059.078,6072.1,18.9331,1.4651,40.040965,455.8918,609.5865,584.865,202.0,1.05,46000.0
MgAgSb0.995In0.005,550,109.99,253.89849,217.95,1.0,4.43115,4.2103,5.28865,17.99,2301.62,3059.078,6072.1,18.9331,1.4651,40.040965,455.8918,609.5865,584.865,183.0,1.11,54000.0
MgAgSb0.99In0.01,300,109.98,253.86378,217.9,1.0,4.4323,4.2106,5.2873,17.98,2300.24,3056.706,6072.75,18.9362,1.4652,39.95793,456.6636,609.873,584.73,155.0,1.15,79820.0
MgAgSb0.99In0.01,350,109.98,253.86378,217.9,1.0,4.4323,4.2106,5.2873,17.98,2300.24,3056.706,6072.75,18.9362,1.4652,39.95793,456.6636,609.873,584.73,170.0,0.99,62523.0
MgAgSb0.99In0.01,400,109.98,253.86378,217.9,1.0,4.4323,4.2106,5.2873,17.98,2300.24,3056.706,6072.75,18.9362,1.4652,39.95793,456.6636,609.873,584.73,188.0,0.95,53273.0
MgAgSb0.99In0.01,450,109.98,253.86378,217.9,1.0,4.4323,4.2106,5.2873,17.98,2300.24,3056.706,6072.75,18.9362,1.4652,39.95793,456.6636,609.873,584.73,201.0,1.01,51636.0
MgAgSb0.99In0.01,500,109.98,253.86378,217.9,1.0,4.4323,4.2106,5.2873,17.98,2300.24,3056.706,6072.75,18.9362,1.4652,39.95793,456.6636,609.873,584.73,203.0,1.15,57455.0
MgAgSb0.99In0.01,550,109.98,253.86378,217.9,1.0,4.4323,4.2106,5.2873,17.98,2300.24,3056.706,6072.75,18.9362,1.4652,39.95793,456.6636,609.873,584.73,183.0,1.35,71091.0
Rb7.88Au2.47Ge43.53,50,1879.65,4320.706918,3633.41,48.47,79.5923,73.2902,100.2307,209.17,38543.8,58892.256,150920.502,291.307,17.1062,1656.26966,15799.10708,3849.053,12154.52,-4.0,1.34,95.0
Rb7.88Au2.47Ge43.53,100,1879.65,4320.706918,3633.41,48.47,79.5923,73.2902,100.2307,209.17,38543.8,58892.256,150920.502,291.307,17.1062,1656.26966,15799.10708,3849.053,12154.52,-6.0,1.58,196.0
Rb7.88Au2.47Ge43.53,150,1879.65,4320.706918,3633.41,48.47,79.5923,73.2902,100.2307,209.17,38543.8,58892.256,150920.502,291.307,17.1062,1656.26966,15799.10708,3849.053,12154.52,-8.0,1.69,296.0
Rb7.88Au2.47Ge43.53,200,1879.65,4320.706918,3633.41,48.47,79.5923,73.2902,100.2307,209.17,38543.8,58892.256,150920.502,291.307,17.1062,1656.26966,15799.10708,3849.053,12154.52,-9.0,1.77,388.0
Rb7.88Au2.47Ge43.53,250,1879.65,4320.706918,3633.41,48.47,79.5923,73.2902,100.2307,209.17,38543.8,58892.256,150920.502,291.307,17.1062,1656.26966,15799.10708,3849.053,12154.52,-11.0,1.88,471.0
Rb7.88Au2.47Ge43.53,300,1879.65,4320.706918,3633.41,48.47,79.5923,73.2902,100.2307,209.17,38543.8,58892.256,150920.502,291.307,17.1062,1656.26966,15799.10708,3849.053,12154.52,-13.0,2.08,551.0
Cu2Zn0.2Fe0.8SnSe4,373,270.8,619.3976,621.8,11.0,10.002,10.072,17.754,58.8,6753.8,6763.12,14710.4,52.104,2.697,72.4094,1349.94,958.04,869.0,233.0,1.74,2645.0
Cu2Zn0.2Fe0.8SnSe4,473,270.8,619.3976,621.8,11.0,10.002,10.072,17.754,58.8,6753.8,6763.12,14710.4,52.104,2.697,72.4094,1349.94,958.04,869.0,238.0,1.28,2835.0
Cu2Zn0.2Fe0.8SnSe4,573,270.8,619.3976,621.8,11.0,10.002,10.072,17.754,58.8,6753.8,6763.12,14710.4,52.104,2.697,72.4094,1349.94,958.04,869.0,245.0,0.93,3356.0
Cu2Zn0.2Fe0.8SnSe4,673,270.8,619.3976,621.8,11.0,10.002,10.072,17.754,58.8,6753.8,6763.12,14710.4,52.104,2.697,72.4094,1349.94,958.04,869.0,239.0,0.78,4134.0
Cu2Zn0.2Fe0.8SnSe4,773,270.8,619.3976,621.8,11.0,10.002,10.072,17.754,58.8,6753.8,6763.12,14710.4,52.104,2.697,72.4094,1349.94,958.04,869.0,221.0,0.69,6210.0
Cu2Zn0.4Fe0.6SnSe4,373,271.6,621.3062,624.6,11.0,9.974,10.084,17.718,59.6,6782.6,6540.04,14341.6,51.958,2.687,71.1138,1303.08,965.2,862.0,216.0,1.92,3226.0
Cu2Zn0.4Fe0.6SnSe4,473,271.6,621.3062,624.6,11.0,9.974,10.084,17.718,59.6,6782.6,6540.04,14341.6,51.958,2.687,71.1138,1303.08,965.2,862.0,214.0,1.43,4302.0
Cu2Zn0.4Fe0.6SnSe4,573,271.6,621.3062,624.6,11.0,9.974,10.084,17.718,59.6,6782.6,6540.04,14341.6,51.958,2.687,71.1138,1303.08,965.2,862.0,221.0,1.06,5458.0
Cu2Zn0.4Fe0.6SnSe4,673,271.6,621.3062,624.6,11.0,9.974,10.084,17.718,59.6,6782.6,6540.04,14341.6,51.958,2.687,71.1138,1303.08,965.2,862.0,231.0,0.86,6210.0
Cu2Zn0.4Fe0.6SnSe4,773,271.6,621.3062,624.6,11.0,9.974,10.084,17.718,59.6,6782.6,6540.04,14341.6,51.958,2.687,71.1138,1303.08,965.2,862.0,229.0,0.71,7136.0
Cu2Zn0.6Fe0.4SnSe4,373,272.4,623.2148,627.4,11.0,9.946,10.096,17.682,60.4,6811.4,6316.96,13972.8,51.812,2.677,69.8182,1256.22,972.36,855.0,264.0,2.49,87.0
Cu2Zn0.6Fe0.4SnSe4,473,272.4,623.2148,627.4,11.0,9.946,10.096,17.682,60.4,6811.4,6316.96,13972.8,51.812,2.677,69.8182,1256.22,972.36,855.0,331.0,1.76,307.0
Cu2Zn0.6Fe0.4SnSe4,573,272.4,623.2148,627.4,11.0,9.946,10.096,17.682,60.4,6811.4,6316.96,13972.8,51.812,2.677,69.8182,1256.22,972.36,855.0,322.0,1.28,980.0
Cu2Zn0.6Fe0.4SnSe4,673,272.4,623.2148,627.4,11.0,9.946,10.096,17.682,60.4,6811.4,6316.96,13972.8,51.812,2.677,69.8182,1256.22,972.36,855.0,299.0,1.03,2169.0
Cu2Zn0.6Fe0.4SnSe4,773,272.4,623.2148,627.4,11.0,9.946,10.096,17.682,60.4,6811.4,6316.96,13972.8,51.812,2.677,69.8182,1256.22,972.36,855.0,282.0,0.85,3670.0
Cu2Zn0.8Fe0.2SnSe4,373,273.2,625.1234,630.2,11.0,9.918,10.108,17.646,61.2,6840.2,6093.88,13604.0,51.666,2.667,68.5226,1209.36,979.52,848.0,281.0,2.5,27.0
Cu2Zn0.8Fe0.2SnSe4,473,273.2,625.1234,630.2,11.0,9.918,10.108,17.646,61.2,6840.2,6093.88,13604.0,51.666,2.667,68.5226,1209.36,979.52,848.0,360.0,1.54,155.0
Cu2Zn0.8Fe0.2SnSe4,573,273.2,625.1234,630.2,11.0,9.918,10.108,17.646,61.2,6840.2,6093.88,13604.0,51.666,2.667,68.5226,1209.36,979.52,848.0,365.0,1.04,726.0
Cu2Zn0.8Fe0.2SnSe4,673,273.2,625.1234,630.2,11.0,9.918,10.108,17.646,61.2,6840.2,6093.88,13604.0,51.666,2.667,68.5226,1209.36,979.52,848.0,339.0,0.81,1734.0
Cu2Zn0.8Fe0.2SnSe4,773,273.2,625.1234,630.2,11.0,9.918,10.108,17.646,61.2,6840.2,6093.88,13604.0,51.666,2.667,68.5226,1209.36,979.52,848.0,313.0,0.67,2861.0
CsNd2Ag3Te5,298,576.0,1382.99003,688.0,11.0,18.2,17.27,19.36,70.0,7980.0,10198.55,21512.65,78.57,2.325,137.722,1628.23,1367.65,2052.0,-33.0,0.53,84.0
CsNd2Ag3Te5,385,576.0,1382.99003,688.0,11.0,18.2,17.27,19.36,70.0,7980.0,10198.55,21512.65,78.57,2.325,137.722,1628.23,1367.65,2052.0,33.0,0.45,127.0
CsNd2Ag3Te5,462,576.0,1382.99003,688.0,11.0,18.2,17.27,19.36,70.0,7980.0,10198.55,21512.65,78.57,2.325,137.722,1628.23,1367.65,2052.0,136.0,0.35,196.0
CsNd2Ag3Te5,539,576.0,1382.99003,688.0,11.0,18.2,17.27,19.36,70.0,7980.0,10198.55,21512.65,78.57,2.325,137.722,1628.23,1367.65,2052.0,147.0,0.31,390.0
CsNd2Ag3Te5,616,576.0,1382.99003,688.0,11.0,18.2,17.27,19.36,70.0,7980.0,10198.55,21512.65,78.57,2.325,137.722,1628.23,1367.65,2052.0,150.0,0.36,694.0
CsNd2Ag3Te5,687,576.0,1382.99003,688.0,11.0,18.2,17.27,19.36,70.0,7980.0,10198.55,21512.65,78.57,2.325,137.722,1628.23,1367.65,2052.0,157.0,0.34,976.0
CsPr2Ag3Te5,298,574.0,1376.32533,684.0,11.0,19.02,16.89,19.34,70.0,7968.0,10028.55,21292.65,78.11,2.325,137.222,1675.83,1359.65,2052.0,-49.0,0.65,53.0
CsPr2Ag3Te5,385,574.0,1376.32533,684.0,11.0,19.02,16.89,19.34,70.0,7968.0,10028.55,21292.65,78.11,2.325,137.222,1675.83,1359.65,2052.0,44.0,0.65,69.0
CsPr2Ag3Te5,462,574.0,1376.32533,684.0,11.0,19.02,16.89,19.34,70.0,7968.0,10028.55,21292.65,78.11,2.325,137.222,1675.83,1359.65,2052.0,134.0,0.62,99.0
CsPr2Ag3Te5,539,574.0,1376.32533,684.0,11.0,19.02,16.89,19.34,70.0,7968.0,10028.55,21292.65,78.11,2.325,137.222,1675.83,1359.65,2052.0,142.0,0.52,169.0
CsPr2Ag3Te5,616,574.0,1376.32533,684.0,11.0,19.02,16.89,19.34,70.0,7968.0,10028.55,21292.65,78.11,2.325,137.222,1675.83,1359.65,2052.0,156.0,0.44,434.0
CsSm2Ag3Te5,298,580.0,1395.23003,696.0,11.0,18.84,16.83,19.42,70.0,8004.0,10314.55,18846.65,79.61,2.345,140.702,1415.03,1361.25,1996.0,-90.0,0.66,84.0
CsSm2Ag3Te5,385,580.0,1395.23003,696.0,11.0,18.84,16.83,19.42,70.0,8004.0,10314.55,18846.65,79.61,2.345,140.702,1415.03,1361.25,1996.0,59.0,0.61,88.0
CsSm2Ag3Te5,462,580.0,1395.23003,696.0,11.0,18.84,16.83,19.42,70.0,8004.0,10314.55,18846.65,79.61,2.345,140.702,1415.03,1361.25,1996.0,178.0,0.52,96.0
CsSm2Ag3Te5,539,580.0,1395.23003,696.0,11.0,18.84,16.83,19.42,70.0,8004.0,10314.55,18846.65,79.61,2.345,140.702,1415.03,1361.25,1996.0,189.0,0.48,188.0
CsSm2Ag3Te5,616,580.0,1395.23003,696.0,11.0,18.84,16.83,19.42,70.0,8004.0,10314.55,18846.65,79.61,2.345,140.702,1415.03,1361.25,1996.0,198.0,0.46,359.0
CsTb2Ag3Te5,298,586.0,1412.36071,708.0,11.0,18.58,16.77,19.48,70.0,8052.0,10896.55,21718.65,81.03,2.305,145.042,1744.03,1356.85,2052.0,21.0,0.53,244.0
CsTb2Ag3Te5,385,586.0,1412.36071,708.0,11.0,18.58,16.77,19.48,70.0,8052.0,10896.55,21718.65,81.03,2.305,145.042,1744.03,1356.85,2052.0,62.0,0.51,273.0
CsTb2Ag3Te5,462,586.0,1412.36071,708.0,11.0,18.58,16.77,19.48,70.0,8052.0,10896.55,21718.65,81.03,2.305,145.042,1744.03,1356.85,2052.0,116.0,0.41,282.0
CsTb2Ag3Te5,539,586.0,1412.36071,708.0,11.0,18.58,16.77,19.48,70.0,8052.0,10896.55,21718.65,81.03,2.305,145.042,1744.03,1356.85,2052.0,174.0,0.38,345.0
CsTb2Ag3Te5,616,586.0,1412.36071,708.0,11.0,18.58,16.77,19.48,70.0,8052.0,10896.55,21718.65,81.03,2.305,145.042,1744.03,1356.85,2052.0,179.0,0.4,473.0
CsTb2Ag3Te5,687,586.0,1412.36071,708.0,11.0,18.58,16.77,19.48,70.0,8052.0,10896.55,21718.65,81.03,2.305,145.042,1744.03,1356.85,2052.0,193.0,0.38,621.0
Ag0.94CuSe,298,107.18,243.902108,214.1,3.0,4.031,3.9782,6.2642,27.34,2373.14,3007.341,6134.341,23.62,0.9209,30.366,573.5452,804.78,450.5,-89.0,1.67,196825.0
Ag0.94CuSe,391,107.18,243.902108,214.1,3.0,4.031,3.9782,6.2642,27.34,2373.14,3007.341,6134.341,23.62,0.9209,30.366,573.5452,804.78,450.5,-15.0,1.88,59903.0
Ag0.94CuSe,470,107.18,243.902108,214.1,3.0,4.031,3.9782,6.2642,27.34,2373.14,3007.341,6134.341,23.62,0.9209,30.366,573.5452,804.78,450.5,112.0,1.24,44930.0
Ag0.94CuSe,479,107.18,243.902108,214.1,3.0,4.031,3.9782,6.2642,27.34,2373.14,3007.341,6134.341,23.62,0.9209,30.366,573.5452,804.78,450.5,208.0,0.56,16210.0
Ag0.94CuSe,549,107.18,243.902108,214.1,3.0,4.031,3.9782,6.2642,27.34,2373.14,3007.341,6134.341,23.62,0.9209,30.366,573.5452,804.78,450.5,203.0,0.62,20065.0
Ag0.94CuSe,625,107.18,243.902108,214.1,3.0,4.031,3.9782,6.2642,27.34,2373.14,3007.341,6134.341,23.62,0.9209,30.366,573.5452,804.78,450.5,212.0,0.59,17589.0
Ag0.94CuSe,694,107.18,243.902108,214.1,3.0,4.031,3.9782,6.2642,27.34,2373.14,3007.341,6134.341,23.62,0.9209,30.366,573.5452,804.78,450.5,220.0,0.6,14221.0
Ag0.97CuSe,298,108.59,247.138154,216.05,3.0,4.0805,4.0241,6.3221,27.67,2395.07,3044.3955,6208.8955,23.935,0.92795,30.705,581.0626,817.65,457.25,-98.0,1.46,179710.0
Ag0.97CuSe,391,108.59,247.138154,216.05,3.0,4.0805,4.0241,6.3221,27.67,2395.07,3044.3955,6208.8955,23.935,0.92795,30.705,581.0626,817.65,457.25,-31.0,2.12,59903.0
Ag0.97CuSe,468,108.59,247.138154,216.05,3.0,4.0805,4.0241,6.3221,27.67,2395.07,3044.3955,6208.8955,23.935,0.92795,30.705,581.0626,817.65,457.25,89.0,1.67,43509.0
Ag0.97CuSe,479,108.59,247.138154,216.05,3.0,4.0805,4.0241,6.3221,27.67,2395.07,3044.3955,6208.8955,23.935,0.92795,30.705,581.0626,817.65,457.25,190.0,0.63,14569.0
Ag0.97CuSe,557,108.59,247.138154,216.05,3.0,4.0805,4.0241,6.3221,27.67,2395.07,3044.3955,6208.8955,23.935,0.92795,30.705,581.0626,817.65,457.25,204.0,0.56,15597.0
Ag0.97CuSe,629,108.59,247.138154,216.05,3.0,4.0805,4.0241,6.3221,27.67,2395.07,3044.3955,6208.8955,23.935,0.92795,30.705,581.0626,817.65,457.25,212.0,0.57,14000.0
AgCuSe,298,110.0,250.3742,218.0,3.0,4.13,4.07,6.38,28.0,2417.0,3081.45,6283.45,24.25,0.935,31.044,588.58,830.52,464.0,-75.0,1.66,89860.0
AgCuSe,382,110.0,250.3742,218.0,3.0,4.13,4.07,6.38,28.0,2417.0,3081.45,6283.45,24.25,0.935,31.044,588.58,830.52,464.0,-27.0,1.95,55856.0
AgCuSe,479,110.0,250.3742,218.0,3.0,4.13,4.07,6.38,28.0,2417.0,3081.45,6283.45,24.25,0.935,31.044,588.58,830.52,464.0,206.0,0.48,11232.0
AgCuSe,549,110.0,250.3742,218.0,3.0,4.13,4.07,6.38,28.0,2417.0,3081.45,6283.45,24.25,0.935,31.044,588.58,830.52,464.0,216.0,0.5,11513.0
AgCuSe,621,110.0,250.3742,218.0,3.0,4.13,4.07,6.38,28.0,2417.0,3081.45,6283.45,24.25,0.935,31.044,588.58,830.52,464.0,226.0,0.53,10130.0
AgCuSe,694,110.0,250.3742,218.0,3.0,4.13,4.07,6.38,28.0,2417.0,3081.45,6283.45,24.25,0.935,31.044,588.58,830.52,464.0,231.0,0.53,9100.0
Ti0.95Al0.05O2,296,37.55,78.83387695,218.5,3.95,2.691,2.811,8.4235,15.95,3282.95,1992.65,3699.45,4.45086,2.379,15.66218,421.4398,32.70848,219.55,-239.0,5.67,2104.0
Ti0.96Al0.04O2,296,37.64,79.04286156,218.2,3.96,2.6968,2.8128,8.4228,15.96,3283.76,2002.65,3707.65,4.46926,2.3752,15.70878,422.7158,30.55748,219.24,-282.0,5.72,2112.0
Ti0.97Al0.03O2,296,37.73,79.25184617,217.9,3.97,2.7026,2.8146,8.4221,15.97,3284.57,2012.65,3715.85,4.48766,2.3714,15.75538,423.9918,28.40648,218.93,-323.0,5.81,2077.0
Ti0.98Al0.02O2,296,37.82,79.46083078,217.6,3.98,2.7084,2.8164,8.4214,15.98,3285.38,2022.65,3724.05,4.50606,2.3676,15.80198,425.2678,26.25548,218.62,-376.0,5.88,1990.0
Ti0.995Al0.005O2,296,37.955,79.7743077,217.15,3.995,2.7171,2.8191,8.42035,15.995,3286.595,2037.65,3736.35,4.53366,2.3619,15.87188,427.1818,23.02898,218.155,-440.0,7.0,1172.0
Ti0.99Al0.01O2,296,37.91,79.66981539,217.3,3.99,2.7142,2.8182,8.4207,15.99,3286.19,2032.65,3732.25,4.52446,2.3638,15.84858,426.5438,24.10448,218.31,-415.0,6.24,1700.0
TiO2,296,38.0,79.8788,217.0,4.0,2.72,2.82,8.42,16.0,3287.0,2042.65,3740.45,4.54286,2.36,15.89518,427.8198,21.95348,218.0,-462.0,6.3,388.0
Ta0.84Ti0.16FeSb,304,141.84,337.264036,187.2,5.0,4.8516,4.0068,5.3864,17.84,2340.68,5767.69,10602.37,29.2204,0.8508,62.686,1118.22,156.304,618.4,105.0,5.49,409100.0
Ta0.84Ti0.16FeSb,370,141.84,337.264036,187.2,5.0,4.8516,4.0068,5.3864,17.84,2340.68,5767.69,10602.37,29.2204,0.8508,62.686,1118.22,156.304,618.4,118.0,5.17,339300.0
Ta0.84Ti0.16FeSb,470,141.84,337.264036,187.2,5.0,4.8516,4.0068,5.3864,17.84,2340.68,5767.69,10602.37,29.2204,0.8508,62.686,1118.22,156.304,618.4,142.0,4.74,258200.0
Ta0.84Ti0.16FeSb,570,141.84,337.264036,187.2,5.0,4.8516,4.0068,5.3864,17.84,2340.68,5767.69,10602.37,29.2204,0.8508,62.686,1118.22,156.304,618.4,166.0,4.4,202600.0
Ta0.84Ti0.16FeSb,670,141.84,337.264036,187.2,5.0,4.8516,4.0068,5.3864,17.84,2340.68,5767.69,10602.37,29.2204,0.8508,62.686,1118.22,156.304,618.4,184.0,4.14,162953.0
Ta0.84Ti0.16FeSb,770,141.84,337.264036,187.2,5.0,4.8516,4.0068,5.3864,17.84,2340.68,5767.69,10602.37,29.2204,0.8508,62.686,1118.22,156.304,618.4,200.0,3.91,135000.0
Ta0.84Ti0.16FeSb,870,141.84,337.264036,187.2,5.0,4.8516,4.0068,5.3864,17.84,2340.68,5767.69,10602.37,29.2204,0.8508,62.686,1118.22,156.304,618.4,213.0,3.69,114485.0
Ta0.84Ti0.16FeSb,970,141.84,337.264036,187.2,5.0,4.8516,4.0068,5.3864,17.84,2340.68,5767.69,10602.37,29.2204,0.8508,62.686,1118.22,156.304,618.4,224.0,3.52,100700.0
Ta0.88Ti0.12FeSb,304,143.88,342.586752,187.4,5.0,4.8612,4.0076,5.3848,17.88,2344.76,5821.13,10687.89,29.7028,0.8356,63.332,1131.1,157.728,619.8,111.0,5.98,401150.0
Ta0.88Ti0.12FeSb,370,143.88,342.586752,187.4,5.0,4.8612,4.0076,5.3848,17.88,2344.76,5821.13,10687.89,29.7028,0.8356,63.332,1131.1,157.728,619.8,125.0,5.45,325500.0
Ta0.88Ti0.12FeSb,470,143.88,342.586752,187.4,5.0,4.8612,4.0076,5.3848,17.88,2344.76,5821.13,10687.89,29.7028,0.8356,63.332,1131.1,157.728,619.8,148.0,4.95,244011.0
Ta0.88Ti0.12FeSb,570,143.88,342.586752,187.4,5.0,4.8612,4.0076,5.3848,17.88,2344.76,5821.13,10687.89,29.7028,0.8356,63.332,1131.1,157.728,619.8,172.0,4.6,185933.0
Ta0.88Ti0.12FeSb,670,143.88,342.586752,187.4,5.0,4.8612,4.0076,5.3848,17.88,2344.76,5821.13,10687.89,29.7028,0.8356,63.332,1131.1,157.728,619.8,191.0,4.31,146657.0
Ta0.88Ti0.12FeSb,770,143.88,342.586752,187.4,5.0,4.8612,4.0076,5.3848,17.88,2344.76,5821.13,10687.89,29.7028,0.8356,63.332,1131.1,157.728,619.8,207.0,4.07,119498.0
Ta0.88Ti0.12FeSb,870,143.88,342.586752,187.4,5.0,4.8612,4.0076,5.3848,17.88,2344.76,5821.13,10687.89,29.7028,0.8356,63.332,1131.1,157.728,619.8,220.0,3.83,100200.0
Ta0.88Ti0.12FeSb,970,143.88,342.586752,187.4,5.0,4.8612,4.0076,5.3848,17.88,2344.76,5821.13,10687.89,29.7028,0.8356,63.332,1131.1,157.728,619.8,231.0,3.66,86500.0
Ta0.92Ti0.08FeSb,304,145.92,347.909468,187.6,5.0,4.8708,4.0084,5.3832,17.92,2348.84,5874.57,10773.41,30.1852,0.8204,63.978,1143.98,159.152,621.2,135.0,6.62,277000.0
